Frequency,EarTag,Point,FixLocation,Easting,Northing,Azimuth,Date,Time_O,Time,TimeCategory,Temp_C,Wind,Rain,Observer,Grid
150.173,A1425,1,Knoll,-53.98013,48.34954,330,2019-05-20,5:32:00,53200,Morning 1,1,11 NW,Cloudy,GR,BL
150.173,A1425,2,Corner,-53.98381,48.35182,345.5,2019-05-20,5:31:00,53100,Morning 1,1,11 NW,Cloudy,IR,BL
150.173,A1425,3,Rock,-53.98146,48.34948,336,2019-05-20,6:05:00,60500,Morning 1,1,11 NW,Cloudy,GR,BL
150.173,A1425,1,Corner,-53.98381,48.35182,252,2019-05-21,19:14:00,191400,Evening 2,4,5 ENE,Cloudy,IR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,301,2019-05-21,19:27:00,192700,Evening 2,4,5 ENE,Cloudy,GR,BL
150.173,A1425,3,Middle,-53.98392,48.35111,282,2019-05-21,19:38:00,193800,Evening 2,4,5 ENE,Cloudy,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,284,2019-05-22,18:45:00,184500,Evening 1,1,17 NNW,Drizzling,GR,BL
150.173,A1425,2,Corner,-53.98381,48.35182,181.5,2019-05-22,18:45:00,184500,Evening 1,1,17 NNW,Drizzling,IR,BL
150.173,A1425,3,Spruce,-53.98246,48.34985,291,2019-05-22,19:00:00,190000,Evening 1,1,17 NNW,Drizzling,GR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,303.5,2019-05-23,8:55:00,85500,Morning 1,1,18 NW,Cloudy,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,329,2019-05-23,9:12:00,91200,Morning 1,1,18 NW,Cloudy,GR,BL
150.173,A1425,3,Corner,-53.98381,48.35182,236,2019-05-23,8:56:00,85600,Morning 1,1,18 NW,Cloudy,IR,BL
150.173,A1425,1,Corner,-53.98381,48.35182,313.5,2019-05-24,19:02:00,190200,Evening 1,10,12 NW,Sun & Clouds,IR,BL
150.173,A1425,2,Rock,-53.98146,48.34948,323,2019-05-24,19:25:00,192500,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.173,A1425,3,Between trailer/knoll,-53.97815,48.34975,303,2019-05-24,19:37:00,193700,Evening 1,10,12 NW,Sun & Clouds,GR,BL
150.173,A1425,1,Middle,-53.98392,48.35111,92,2019-05-25,7:27:00,72700,Morning 4,4,10 NW,Clear,IR,BL
150.173,A1425,2,Knoll,-53.98013,48.34954,320.5,2019-05-25,7:20:00,72000,Morning 4,4,10 NW,Clear,GR,BL
150.173,A1425,3,Rock,-53.98146,48.34948,340,2019-05-25,7:33:00,73300,Morning 4,4,10 NW,Clear,GR,BL
150.173,A1425,1,Rock,-53.98146,48.34948,312,2019-05-27,16:36:00,163600,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.173,A1425,2,Middle,-53.98392,48.35111,220,2019-05-27,16:57:00,165700,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.173,A1425,3,Squirrel,-53.9848,48.35209,151,2019-05-27,17:11:00,171100,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.173,A1425,1,Corner,-53.98013,48.34954,212.5,2019-05-28,10:17:00,101700,Morning 2,4,2 NE,Cloudy,GR,BL
150.173,A1425,2,Middle,-53.98392,48.35111,240.5,2019-05-28,10:24:00,102400,Morning 2,4,2 NE,Cloudy,GR,BL
150.173,A1425,3,Spruce,-53.98246,48.34985,315.5,2019-05-28,10:34:00,103400,Morning 2,4,2 NE,Cloudy,GR,BL
150.173,A1425,1,Spruce,-53.98246,48.34985,337,2019-06-12,6:35:00,63500,Morning 2,8,20 S,Overcast,GR,BL
150.173,A1425,2,Rock,-53.98146,48.34948,326.5,2019-06-12,6:48:00,64800,Morning 2,8,20 S,Overcast,GR,BL
150.173,A1425,3,Middle,-53.98392,48.35111,29.5,2019-06-12,6:47:00,64700,Morning 2,8,20 S,Overcast,IR,BL
150.173,A1425,1,Spruce,-53.98246,48.34985,330.5,2019-06-13,19:20:00,192000,Evening 1,8,20 NW,Cloudy,GR,BL
150.173,A1425,2,Middle,-53.98392,48.35111,356.5,2019-06-13,19:16:00,191600,Evening 1,8,20 NW,Cloudy,IR,BL
150.173,A1425,3,Squirrel,-53.9848,48.35209,84,2019-06-13,19:36:00,193600,Evening 1,8,20 NW,Cloudy,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,319,2019-06-19,5:21:00,52100,Morning 1,6,10 W,Cloudy,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,346.5,2019-06-19,5:40:00,54000,Morning 1,6,10 W,Cloudy,GR,BL
150.173,A1425,3,Corner,-53.98381,48.35182,71.5,2019-06-19,5:21:00,52100,Morning 1,6,10 W,Cloudy,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,300.5,2019-06-20,10:39:00,103900,Morning 1,11,10 W,Sunny,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,313,2019-06-20,10:51:00,105100,Morning 1,11,10 W,Sunny,GR,BL
150.173,A1425,3,Corner,-53.98381,48.35182,189,2019-06-20,10:40:00,104000,Morning 1,11,10 W,Sunny,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,348,2019-06-21,17:56:00,175600,Evening 1,13,20 SE,Drizzling,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,16,2019-06-21,18:15:00,181500,Evening 1,13,20 SE,Drizzling,GR,BL
150.173,A1425,3,Corner,-53.98381,48.35182,46,2019-06-21,18:04:00,180400,Evening 1,13,20 SE,Drizzling,IR,BL
150.173,A1425,1,Corner,-53.98381,48.35182,202.5,2019-06-22,18:21:00,182100,Evening 1,14,20 SE,Drizzling,IR,BL
150.173,A1425,2,Squirrel,-53.9848,48.35209,128,2019-06-22,18:31:00,183100,Evening 1,14,20 SE,Drizzling,IR,BL
150.173,A1425,3,Middle,-53.98392,48.35111,356.5,2019-06-22,18:41:00,184100,Evening 1,14,20 SE,Drizzling,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,299,2019-06-24,19:26:00,192600,Evening 2,11,20 SW,Partly Cloudy,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,323.5,2019-06-24,19:31:00,193100,Evening 2,11,20 SW,Partly Cloudy,GR,BL
150.173,A1425,3,Top,-53.98657,48.35251,131,2019-06-24,19:25:00,192500,Evening 2,11,20 SW,Partly Cloudy,IR,BL
150.173,A1425,1,Spruce,-53.98246,48.34985,1,2019-06-25,6:03:00,60300,Morning 2,7,15 NW,Mostly Cloudy,GR,BL
150.173,A1425,2,Rock,-53.98146,48.34948,348,2019-06-25,6:15:00,61500,Morning 2,7,15 NW,Mostly Cloudy,GR,BL
150.173,A1425,3,Middle,-53.98392,48.35111,44.5,2019-06-25,6:16:00,61600,Morning 2,7,15 NW,Mostly Cloudy,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,319.5,2019-06-26,5:12:00,51200,Morning 1,8,10 VR,Cloudy,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,346,2019-06-26,5:34:00,53400,Morning 1,8,10 VR,Cloudy,GR,BL
150.173,A1425,3,Middle,-53.98392,48.35111,50,2019-06-26,5:34:00,53400,Morning 1,8,10 VR,Cloudy,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,297,2019-07-09,18:08:00,180800,Evening 2,17,10 W,Partly Cloudy,GR,BL
150.173,A1425,2,Corner,-53.98381,48.35182,261,2019-07-09,18:06:00,180600,Evening 2,17,10 W,Partly Cloudy,IR,BL
150.173,A1425,3,Middle,-53.98392,48.35111,274,2019-07-09,18:17:00,181700,Evening 2,17,10 W,Partly Cloudy,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,298,2019-07-13,18:06:00,180600,Evening 1,18,14 SSW,Cloudy,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,320,2019-07-13,18:22:00,182200,Evening 1,18,14 SSW,Cloudy,GR,BL
150.173,A1425,3,Corner,-53.98381,48.35182,202,2019-07-13,18:18:00,181800,Evening 1,18,14 SSW,Cloudy,IR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,298,2019-07-22,20:04:00,200400,Evening 4,17,8 NW,Partly Cloudy,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,315,2019-07-22,20:14:00,201400,Evening 4,17,8 NW,Partly Cloudy,GR,BL
150.173,A1425,3,Corner,-53.98381,48.35182,236,2019-07-22,20:01:00,200100,Evening 4,17,8 NW,Partly Cloudy,IR,BL
150.173,A1425,1,Rock,-53.98146,48.34948,313,2019-07-29,20:25:00,202500,Evening 3,22,16 SW,Clear,GR,BL
150.173,A1425,2,Flagging Tape,-53.98401,48.35032,356,2019-07-29,20:13:00,201300,Evening 3,22,16 SW,Clear,IR,BL
150.173,A1425,3,Middle,-53.98392,48.35111,211,2019-07-29,20:27:00,202700,Evening 3,22,16 SW,Clear,IR,BL
150.173,A1425,1,Flagging Tape,-53.98401,48.35032,326,2019-08-26,19:09:00,190900,Evening 4,20,5 NE,Some clouds,IR,BL
150.173,A1425,2,Knoll,-53.98013,48.34954,310,2019-08-26,18:52:00,185200,Evening 4,20,5 NE,Some clouds,GR,BL
150.173,A1425,3,Rock,-53.98146,48.34948,316,2019-08-26,19:09:00,190900,Evening 4,20,5 NE,Some clouds,GR,BL
150.173,A1425,1,Middle,-53.98392,48.35111,359,2019-08-27,6:41:00,64100,Morning 1,11,5 SW,Clear,IR,BL
150.173,A1425,2,Knoll,-53.98013,48.34954,312.5,2019-08-27,6:24:00,62400,Morning 1,11,5 SW,Clear,GR,BL
150.173,A1425,3,Spruce,-53.98246,48.34985,330,2019-08-27,6:37:00,63700,Morning 1,11,5 SW,Clear,GR,BL
150.173,A1425,1,Middle,-53.98392,48.35111,336.5,2019-08-28,12:24:00,122400,Morning 2,17,4 ESE,Drizzling,IR,BL
150.173,A1425,2,Knoll,-53.98013,48.34954,324,2019-08-28,11:51:00,115100,Morning 2,17,4 ESE,Drizzling,GR,BL
150.173,A1425,3,Spruce,-53.98246,48.34985,334,2019-08-28,12:01:00,120100,Morning 2,17,4 ESE,Drizzling,GR,BL
150.173,A1425,1,Knoll,-53.98013,48.34954,309,2019-08-29,6:48:00,64800,Morning 2,10,5 NNE,Drizzling,GR,BL
150.173,A1425,2,Spruce,-53.98246,48.34985,322.5,2019-08-29,6:56:00,65600,Morning 2,10,5 NNE,Drizzling,GR,BL
150.173,A1425,3,Rock,-53.98146,48.34948,317,2019-08-29,7:04:00,70400,Morning 2,10,5 NNE,Drizzling,GR,BL
150.173,A1425,1,Top,-53.98657,48.35251,95.5,2019-08-31,7:12:00,71200,Morning 2,16,9 SW,Clear,IR,BL
150.173,A1425,2,Flagging Tape,-53.98401,48.35032,14,2019-08-31,7:00:00,70000,Morning 2,16,9 SW,Clear,GR,BL
150.173,A1425,3,Spruce,-53.98246,48.34985,352,2019-08-31,7:16:00,71600,Morning 2,16,9 SW,Clear,GR,BL
150.173,A1425,1,Spruce,-53.98246,48.34985,310,2019-09-01,8:24:00,82400,Morning 1,12,14 SW,Sunny,GR,BL
150.173,A1425,2,Rock,-53.98146,48.34948,302,2019-09-01,8:31:00,83100,Morning 1,12,14 SW,Sunny,GR,BL
150.173,A1425,3,Flagging Tape,-53.98401,48.35032,9,2019-09-01,8:39:00,83900,Morning 1,12,14 SW,Sunny,GR,BL
150.191,A2071,1,Corner,-53.98381,48.35182,226.5,2019-05-12,9:05:00,90500,Morning 1,2,9 NE,Wet snow,IR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,261,2019-05-12,9:32:00,93200,Morning 1,2,9 NE,Wet snow,GR,BL
150.191,A2071,3,New point,-53.98402,48.35088,240.5,2019-05-12,9:55:00,95500,Morning 1,2,9 NE,Wet snow,IR,BL
150.191,A2071,1,Corner,-53.98381,48.35182,215.5,2019-05-13,11:48:00,114800,Morning 4,6,13 NNW,Mixed clouds,IR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,265.5,2019-05-13,11:59:00,115900,Morning 4,6,13 NNW,Mixed clouds,GR,BL
150.191,A2071,3,Rock,-53.98146,48.34948,272,2019-05-13,12:20:00,122000,Morning 4,6,13 NNW,Mixed clouds,GR,BL
150.191,A2071,1,Spruce,-53.98246,48.34985,263.5,2019-05-14,13:20:00,132000,Afternoon 1,12,6 NW,Sunny,GR,BL
150.191,A2071,2,Rock,-53.98146,48.34948,273,2019-05-14,13:36:00,133600,Afternoon 1,12,6 NW,Sunny,GR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,222.5,2019-05-14,13:34:00,133400,Afternoon 1,12,6 NW,Sunny,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,239.5,2019-05-15,14:34:00,143400,Afternoon 2,6,14 SE,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,170,2019-05-15,14:48:00,144800,Afternoon 2,6,14 SE,Cloudy,GR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,156.5,2019-05-15,14:51:00,145100,Afternoon 2,6,14 SE,Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,279,2019-05-16,10:13:00,101300,Morning 2,5,7 SSW,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,273,2019-05-16,10:28:00,102800,Morning 2,5,7 SSW,Cloudy,GR,BL
150.191,A2071,3,Top,-53.98657,48.35251,147.5,2019-05-16,10:19:00,101900,Morning 2,5,7 SSW,Cloudy,IR,BL
150.191,A2071,1,Corner,-53.98381,48.35182,188,2019-05-17,15:17:00,151700,Afternoon 2,20,16 W,Sun & Clouds,IR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,277,2019-05-17,15:23:00,152300,Afternoon 2,21,17 W,Sun & Clouds,GR,BL
150.191,A2071,3,Rock,-53.98146,48.34948,292,2019-05-17,15:35:00,153500,Afternoon 2,22,18 W,Sun & Clouds,GR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,256,2019-05-18,9:00:00,90000,Morning 2,4,4 SW,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,220.5,2019-05-18,9:17:00,91700,Morning 2,4,4 SW,Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,169.5,2019-05-18,9:03:00,90300,Morning 2,4,4 SW,Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,266.5,2019-05-19,15:17:00,151700,Afternoon 1,4,20 NW,Mostly Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,256,2019-05-19,15:28:00,152800,Afternoon 1,4,20 NW,Mostly Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,218.5,2019-05-19,15:18:00,151800,Afternoon 1,4,20 NW,Mostly Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,294,2019-05-20,19:17:00,191700,Evening 1,App not working,,Sun & Clouds,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,302,2019-05-20,19:21:00,192100,Evening 1,App not working,,Sun & Clouds,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,219.5,2019-05-20,19:17:00,191700,Evening 1,App not working,,Sun & Clouds,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,263,2019-05-21,5:37:00,53700,Morning 1,App not working,,Cloudy,GR,BL
150.191,A2071,2,Corner,-53.98381,48.35182,181.5,2019-05-21,5:38:00,53800,Morning 1,App not working,,Cloudy,IR,BL
150.191,A2071,3,New point,-53.9848,48.35209,169,2019-05-21,5:53:00,55300,Morning 1,App not working,,Cloudy,IR,BL
150.191,A2071,1,Corner,-53.98381,48.35182,218,2019-05-22,6:15:00,61500,Morning 2,1,11 NNE,Drizzling,IR,BL
150.191,A2071,2,Middle,-53.98392,48.35111,224.5,2019-05-22,6:29:00,62900,Morning 2,1,11 NNE,Drizzling,IR,BL
150.191,A2071,3,Flagging Tape,-53.98401,48.35032,237.5,2019-05-22,6:39:00,63900,Morning 2,1,11 NNE,Drizzling,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,262,2019-05-23,10:33:00,103300,Morning 4,2,15 NNW,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,256,2019-05-23,10:50:00,105000,Morning 4,2,15 NNW,Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,228.5,2019-05-23,10:33:00,103300,Morning 4,2,15 NNW,Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,268,2019-05-24,6:17:00,61700,Morning 2,1,10 NNW,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,230,2019-05-24,6:32:00,63200,Morning 2,1,10 NNW,Cloudy,IR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,176.5,2019-05-24,6:18:00,61800,Morning 2,1,10 NNW,Cloudy,IR,BL
150.191,A2071,1,Middle,-53.98392,48.35111,237.5,2019-05-25,6:24:00,62400,Morning 2,1,5 WSW,Clear,IR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,281,2019-05-25,6:30:00,63000,Morning 2,1,5 WSW,Clear,GR,BL
150.191,A2071,3,Squirrel,-53.9848,48.35209,203,2019-05-25,6:33:00,63300,Morning 2,1,5 WSW,Clear,IR,BL
150.191,A2071,1,Corner,-53.98381,48.35182,194,2019-05-26,16:18:00,161800,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.191,A2071,2,Flagging Tape,-53.98401,48.35032,226,2019-05-26,16:31:00,163100,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.191,A2071,3,Spruce,-53.98246,48.34985,284,2019-05-26,16:38:00,163800,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.191,A2071,1,Flagging Tape,-53.98401,48.35032,137,2019-05-27,16:44:00,164400,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.191,A2071,2,Middle,-53.98392,48.35111,168,2019-05-27,16:53:00,165300,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,174,2019-05-27,17:05:00,170500,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,268,2019-05-28,10:47:00,104700,Morning 3,4,5 E,Cloudy,GR,BL
150.191,A2071,2,Flagging Tape,-53.98401,48.35032,229,2019-05-28,11:06:00,110600,Morning 3,4,5 E,Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,213,2019-05-28,11:17:00,111700,Morning 3,4,5 E,Cloudy,GR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,292,2019-06-11,5:32:00,53200,Morning 1,5,20 NW,Clear,GR,BL
150.191,A2071,2,Flagging Tape,-53.98401,48.35032,335,2019-06-11,6:07:00,60700,Morning 1,5,20 NW,Clear,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,211,2019-06-11,5:58:00,55800,Morning 1,5,20 NW,Clear,IR,BL
150.191,A2071,1,Spruce,-53.98246,48.34985,283,2019-06-12,7:50:00,75000,Morning 4,8,20 S,Overcast,GR,BL
150.191,A2071,2,Rock,-53.98146,48.34948,287,2019-06-12,8:00:00,80000,Morning 4,8,20 S,Overcast,GR,BL
150.191,A2071,3,Flagging Tape,-53.98401,48.35032,237.5,2019-06-12,8:01:00,80100,Morning 4,8,20 S,Overcast,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,288,2019-06-13,5:17:00,51700,Morning 1,7,30 SW,Cloudy,GR,BL
150.191,A2071,2,Middle,-53.98392,48.35111,225.5,2019-06-13,5:39:00,53900,Morning 1,7,30 SW,Cloudy,IR,BL
150.191,A2071,3,Squirrel,-53.9848,48.35209,181.5,2019-06-13,5:53:00,55300,Morning 1,7,30 SW,Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,285.5,2019-06-14,18:49:00,184900,Evening 1,10,20 SE,Mostly Cloudy,GR,BL
150.191,A2071,2,Corner,-53.98381,48.35182,197,2019-06-14,18:51:00,185100,Evening 1,10,20 SE,Mostly Cloudy,IR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,212.5,2019-06-14,18:59:00,185900,Evening 1,10,20 SE,Mostly Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,287,2019-06-16,14:02:00,140200,Afternoon 2,14,15 SE,Some Clouds,GR,BL
150.191,A2071,2,Corner,-53.98381,48.35182,203.5,2019-06-16,14:04:00,140400,Afternoon 2,14,15 SE,Some Clouds,IR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,224.5,2019-06-16,14:17:00,141700,Afternoon 2,14,15 SE,Some Clouds,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,262,2019-06-17,20:09:00,200900,Evening 2,13,20 SE,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,255.5,2019-06-17,20:14:00,201400,Evening 2,13,20 SE,Cloudy,GR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,236.5,2019-06-17,20:17:00,201700,Evening 2,13,20 SE,Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,275,2019-06-18,6:27:00,62700,Morning 2,7,5 VR,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,168,2019-06-18,6:38:00,63800,Morning 2,7,5 VR,Cloudy,GR,BL
150.191,A2071,3,Rock,-53.98146,48.34948,284,2019-06-18,6:44:00,64400,Morning 2,7,5 VR,Cloudy,GR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,266,2019-06-19,6:36:00,63600,Morning 3,7,20 NW,Cloudy,GR,BL
150.191,A2071,2,Corner,-53.98381,48.35182,207,2019-06-19,6:36:00,63600,Morning 3,7,20 NW,Cloudy,IR,BL
150.191,A2071,3,Squirrel,-53.9848,48.35209,191.5,2019-06-19,6:48:00,64800,Morning 3,7,20 NW,Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,268,2019-06-20,20:03:00,200300,Evening 2,12,20 SE,Partly Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,206,2019-06-20,20:15:00,201500,Evening 2,12,20 SE,Partly Cloudy,GR,BL
150.191,A2071,3,Squirrel,-53.9848,48.35209,158.5,2019-06-20,20:17:00,201700,Evening 2,12,20 SE,Partly Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,263,2019-06-21,5:25:00,52500,Morning 1,10,10 SE,Cloudy,GR,BL
150.191,A2071,2,Corner,-53.98381,48.35182,214,2019-06-21,5:25:00,52500,Morning 1,10,10 SE,Cloudy,IR,BL
150.191,A2071,3,Squirrel,-53.9848,48.35209,200.5,2019-06-21,5:38:00,53800,Morning 1,10,10 SE,Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,269,2019-06-22,18:16:00,181600,Evening 1,14,20 SE,Drizzling,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,265.5,2019-06-22,18:28:00,182800,Evening 1,14,20 SE,Drizzling,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,225.5,2019-06-22,18:23:00,182300,Evening 1,14,20 SE,Drizzling,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,234,2019-06-24,18:38:00,183800,Evening 1,11,20 SW,Partly Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,189.5,2019-06-24,18:46:00,184600,Evening 1,11,20 SW,Partly Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,169,2019-06-24,18:42:00,184200,Evening 1,11,20 SW,Partly Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,248,2019-06-25,19:03:00,190300,Evening 1,15,20 N,Cloudy,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,230,2019-06-25,19:17:00,191700,Evening 1,15,20 N,Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,200,2019-06-25,19:30:00,193000,Evening 1,15,20 N,Cloudy,IR,BL
150.191,A2071,1,Rock,-53.98146,48.34948,272,2019-06-26,6:09:00,60900,Morning 2,8,10 VR,Partly Cloudy,GR,BL
150.191,A2071,2,Corner,-53.98381,48.35182,214,2019-06-26,5:46:00,54600,Morning 2,8,10 VR,Partly Cloudy,IR,BL
150.191,A2071,3,Squirrel,-53.9848,48.35209,200.5,2019-06-26,5:58:00,55800,Morning 2,8,10 VR,Partly Cloudy,IR,BL
150.191,A2071,1,Corner,-53.98381,48.35182,206,2019-06-27,5:52:00,55200,Morning 2,9,10 VR,Partly Cloudy,IR,BL
150.191,A2071,2,Squirrel,-53.9848,48.35209,178,2019-06-27,6:03:00,60300,Morning 2,9,10 VR,Partly Cloudy,IR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,220,2019-06-27,6:15:00,61500,Morning 2,9,10 VR,Partly Cloudy,IR,BL
150.191,A2071,1,Corner,-53.98381,48.35182,199,2019-06-28,6:01:00,60100,Morning 2,5,2 NNW,Cloudy,IR,BL
150.191,A2071,2,Middle,-53.98392,48.35111,203,2019-06-28,6:12:00,61200,Morning 2,5,2 NNW,Cloudy,IR,BL
150.191,A2071,3,Knoll,-53.98013,48.34954,267,2019-06-28,5:58:00,55800,Morning 2,5,2 NNW,Cloudy,GR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,279,2019-07-10,6:15:00,61500,Morning 1,9,10 NW,Cloudy,GR,BL
150.191,A2071,2,Corner,-53.98381,48.35182,205,2019-07-10,6:22:00,62200,Morning 1,9,10 NW,Cloudy,IR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,235.5,2019-07-10,6:45:00,64500,Morning 1,9,10 NW,Cloudy,IR,BL
150.191,A2071,1,Spruce,-53.98246,48.34985,186,2019-07-13,19:14:00,191400,Evening 3,18,14 SSW,Cloudy,GR,BL
150.191,A2071,2,Rock,-53.98146,48.34948,244,2019-07-13,19:24:00,192400,Evening 3,18,14 SSW,Cloudy,GR,BL
150.191,A2071,3,Middle,-53.98392,48.35111,156,2019-07-13,19:23:00,192300,Evening 3,18,14 SSW,Cloudy,IR,BL
150.191,A2071,1,Spruce,-53.98246,48.34985,238,2019-07-22,20:12:00,201200,Evening 4,17,8 NW,Partly Cloudy,GR,BL
150.191,A2071,2,Rock,-53.98146,48.34948,266,2019-07-22,20:18:00,201800,Evening 4,17,8 NW,Partly Cloudy,GR,BL
150.191,A2071,3,Corner,-53.98381,48.35182,190.5,2019-07-22,20:03:00,200300,Evening 4,17,8 NW,Partly Cloudy,IR,BL
150.191,A2071,1,Knoll,-53.98013,48.34954,238,2019-07-29,19:35:00,193500,Evening 2,16,13 SW,Clear,GR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,220,2019-07-29,19:47:00,194700,Evening 2,16,13 SW,Clear,GR,BL
150.191,A2071,3,Top,-53.98657,48.35251,163,2019-07-29,19:45:00,194500,Evening 2,16,13 SW,Clear,IR,BL
150.191,A2071,1,Middle,-53.98392,48.35111,215,2019-08-26,18:35:00,183500,Evening 3,20,6 NE,Sunny,IR,BL
150.191,A2071,2,Spruce,-53.98246,48.34985,274,2019-08-26,18:40:00,184000,Evening 3,20,6 NE,Sunny,GR,BL
150.191,A2071,3,Rock,-53.98146,48.34948,282,2019-08-26,18:43:00,184300,Evening 3,20,6 NE,Sunny,GR,BL
150.191,A2071,1,Flagging Tape,-53.98401,48.35032,169,2019-08-27,7:00:00,70000,Morning 2,10,2 SE,Clear,IR,BL
150.191,A2071,2,Middle,-53.98392,48.35111,177.5,2019-08-27,7:09:00,70900,Morning 2,10,2 SE,Clear,IR,BL
150.191,A2071,3,Knoll,-53.98013,48.34954,268,2019-08-27,6:56:00,65600,Morning 2,10,2 SE,Clear,GR,BL
