Frequency,EarTag,Date,Point,FixLocation,Easting,Northing,Azimuth,Time_O,Time,TimeCategory,Temp_C,Wind,Rain,Observer,Grid
150.173,A1425,2019-08-26,2,Knoll,-53.98013,48.34954,310,18:52:00,185200,Evening 4,20,5 NE,Some clouds,GR,BL
150.173,A1425,2019-08-26,3,Rock,-53.98146,48.34948,316,19:09:00,190900,Evening 4,20,5 NE,Some clouds,GR,BL
150.173,A1425,2019-08-27,1,Middle,-53.98392,48.35111,359,06:41:00,64100,Morning 1,11,5 SW,Clear,IR,BL
150.173,A1425,2019-08-27,2,Knoll,-53.98013,48.34954,312.5,06:24:00,62400,Morning 1,11,5 SW,Clear,GR,BL
150.173,A1425,2019-08-27,3,Spruce,-53.98246,48.34985,330,06:37:00,63700,Morning 1,11,5 SW,Clear,GR,BL
150.173,A1425,2019-08-28,1,Middle,-53.98392,48.35111,336.5,12:24:00,122400,Morning 2,17,4 ESE,Drizzling,IR,BL
150.173,A1425,2019-08-28,2,Knoll,-53.98013,48.34954,324,11:51:00,115100,Morning 2,17,4 ESE,Drizzling,GR,BL
150.173,A1425,2019-08-28,3,Spruce,-53.98246,48.34985,334,12:01:00,120100,Morning 2,17,4 ESE,Drizzling,GR,BL
150.173,A1425,2019-08-29,1,Knoll,-53.98013,48.34954,309,06:48:00,64800,Morning 2,10,5 NNE,Drizzling,GR,BL
150.173,A1425,2019-08-29,2,Spruce,-53.98246,48.34985,322.5,06:56:00,65600,Morning 2,10,5 NNE,Drizzling,GR,BL
150.173,A1425,2019-08-29,3,Rock,-53.98146,48.34948,317,07:04:00,70400,Morning 2,10,5 NNE,Drizzling,GR,BL
150.173,A1425,2019-08-31,1,Top,-53.98657,48.35251,95.5,07:12:00,71200,Morning 2,16,9 SW,Clear,IR,BL
150.173,A1425,2019-08-31,2,Flagging Tape,-53.98401,48.35032,14,07:00:00,70000,Morning 2,16,9 SW,Clear,GR,BL
150.173,A1425,2019-08-31,3,Spruce,-53.98246,48.34985,352,07:16:00,71600,Morning 2,16,9 SW,Clear,GR,BL
150.173,A1425,2019-09-01,1,Spruce,-53.98246,48.34985,310,08:24:00,82400,Morning 1,12,14 SW,Sunny,GR,BL
150.173,A1425,2019-09-01,2,Rock,-53.98146,48.34948,302,08:31:00,83100,Morning 1,12,14 SW,Sunny,GR,BL
150.173,A1425,2019-09-01,3,Flagging Tape,-53.98401,48.35032,9,08:39:00,83900,Morning 1,12,14 SW,Sunny,GR,BL
150.191,A2071,2019-05-12,1,Corner,-53.98381,48.35182,226.5,09:05:00,90500,Morning 1,2,9 NE,Wet snow,IR,BL
150.191,A2071,2019-05-12,2,Spruce,-53.98246,48.34985,261,09:32:00,93200,Morning 1,2,9 NE,Wet snow,GR,BL
150.191,A2071,2019-05-12,3,New point,-53.98402,48.35088,240.5,09:55:00,95500,Morning 1,2,9 NE,Wet snow,IR,BL
150.191,A2071,2019-05-13,1,Corner,-53.98381,48.35182,215.5,11:48:00,114800,Morning 4,6,13 NNW,Mixed clouds,IR,BL
150.191,A2071,2019-05-13,2,Spruce,-53.98246,48.34985,265.5,11:59:00,115900,Morning 4,6,13 NNW,Mixed clouds,GR,BL
150.191,A2071,2019-05-13,3,Rock,-53.98146,48.34948,272,12:20:00,122000,Morning 4,6,13 NNW,Mixed clouds,GR,BL
150.191,A2071,2019-05-14,1,Spruce,-53.98246,48.34985,263.5,13:20:00,132000,Afternoon 1,12,6 NW,Sunny,GR,BL
150.191,A2071,2019-05-14,2,Rock,-53.98146,48.34948,273,13:36:00,133600,Afternoon 1,12,6 NW,Sunny,GR,BL
150.191,A2071,2019-05-14,3,Middle,-53.98392,48.35111,222.5,13:34:00,133400,Afternoon 1,12,6 NW,Sunny,IR,BL
150.191,A2071,2019-05-15,1,Knoll,-53.98013,48.34954,239.5,14:34:00,143400,Afternoon 2,6,14 SE,Cloudy,GR,BL
150.191,A2071,2019-05-15,2,Spruce,-53.98246,48.34985,170,14:48:00,144800,Afternoon 2,6,14 SE,Cloudy,GR,BL
150.191,A2071,2019-05-15,3,Middle,-53.98392,48.35111,156.5,14:51:00,145100,Afternoon 2,6,14 SE,Cloudy,IR,BL
150.191,A2071,2019-05-16,1,Knoll,-53.98013,48.34954,279,10:13:00,101300,Morning 2,5,7 SSW,Cloudy,GR,BL
150.191,A2071,2019-05-16,2,Spruce,-53.98246,48.34985,273,10:28:00,102800,Morning 2,5,7 SSW,Cloudy,GR,BL
150.191,A2071,2019-05-16,3,Top,-53.98657,48.35251,147.5,10:19:00,101900,Morning 2,5,7 SSW,Cloudy,IR,BL
150.191,A2071,2019-05-17,1,Corner,-53.98381,48.35182,188,15:17:00,151700,Afternoon 2,20,16 W,Sun & Clouds,IR,BL
150.191,A2071,2019-05-17,2,Spruce,-53.98246,48.34985,277,15:23:00,152300,Afternoon 2,21,17 W,Sun & Clouds,GR,BL
150.191,A2071,2019-05-17,3,Rock,-53.98146,48.34948,292,15:35:00,153500,Afternoon 2,22,18 W,Sun & Clouds,GR,BL
150.191,A2071,2019-05-18,1,Knoll,-53.98013,48.34954,256,09:00:00,90000,Morning 2,4,4 SW,Cloudy,GR,BL
150.191,A2071,2019-05-18,2,Spruce,-53.98246,48.34985,220.5,09:17:00,91700,Morning 2,4,4 SW,Cloudy,GR,BL
150.191,A2071,2019-05-18,3,Corner,-53.98381,48.35182,169.5,09:03:00,90300,Morning 2,4,4 SW,Cloudy,IR,BL
150.191,A2071,2019-05-19,1,Knoll,-53.98013,48.34954,266.5,15:17:00,151700,Afternoon 1,4,20 NW,Mostly Cloudy,GR,BL
150.191,A2071,2019-05-19,2,Spruce,-53.98246,48.34985,256,15:28:00,152800,Afternoon 1,4,20 NW,Mostly Cloudy,GR,BL
150.191,A2071,2019-05-19,3,Corner,-53.98381,48.35182,218.5,15:18:00,151800,Afternoon 1,4,20 NW,Mostly Cloudy,IR,BL
150.191,A2071,2019-05-20,1,Knoll,-53.98013,48.34954,294,19:17:00,191700,Evening 1,App not working,,Sun & Clouds,GR,BL
150.191,A2071,2019-05-20,2,Spruce,-53.98246,48.34985,302,19:21:00,192100,Evening 1,App not working,,Sun & Clouds,GR,BL
150.191,A2071,2019-05-20,3,Corner,-53.98381,48.35182,219.5,19:17:00,191700,Evening 1,App not working,,Sun & Clouds,IR,BL
150.191,A2071,2019-05-21,1,Knoll,-53.98013,48.34954,263,05:37:00,53700,Morning 1,App not working,,Cloudy,GR,BL
150.191,A2071,2019-05-21,2,Corner,-53.98381,48.35182,181.5,05:38:00,53800,Morning 1,App not working,,Cloudy,IR,BL
150.191,A2071,2019-05-21,3,New point,-53.9848,48.35209,169,05:53:00,55300,Morning 1,App not working,,Cloudy,IR,BL
150.191,A2071,2019-05-22,1,Corner,-53.98381,48.35182,218,06:15:00,61500,Morning 2,1,11 NNE,Drizzling,IR,BL
150.191,A2071,2019-05-22,2,Middle,-53.98392,48.35111,224.5,06:29:00,62900,Morning 2,1,11 NNE,Drizzling,IR,BL
150.191,A2071,2019-05-22,3,Flagging Tape,-53.98401,48.35032,237.5,06:39:00,63900,Morning 2,1,11 NNE,Drizzling,IR,BL
150.191,A2071,2019-05-23,1,Knoll,-53.98013,48.34954,262,10:33:00,103300,Morning 4,2,15 NNW,Cloudy,GR,BL
150.191,A2071,2019-05-23,2,Spruce,-53.98246,48.34985,256,10:50:00,105000,Morning 4,2,15 NNW,Cloudy,GR,BL
150.191,A2071,2019-05-23,3,Corner,-53.98381,48.35182,228.5,10:33:00,103300,Morning 4,2,15 NNW,Cloudy,IR,BL
150.191,A2071,2019-05-24,1,Knoll,-53.98013,48.34954,268,06:17:00,61700,Morning 2,1,10 NNW,Cloudy,GR,BL
150.191,A2071,2019-05-24,2,Spruce,-53.98246,48.34985,230,06:32:00,63200,Morning 2,1,10 NNW,Cloudy,IR,BL
150.191,A2071,2019-05-24,3,Corner,-53.98381,48.35182,176.5,06:18:00,61800,Morning 2,1,10 NNW,Cloudy,IR,BL
150.191,A2071,2019-05-25,1,Middle,-53.98392,48.35111,237.5,06:24:00,62400,Morning 2,1,5 WSW,Clear,IR,BL
150.191,A2071,2019-05-25,2,Spruce,-53.98246,48.34985,281,06:30:00,63000,Morning 2,1,5 WSW,Clear,GR,BL
150.191,A2071,2019-05-25,3,Squirrel,-53.9848,48.35209,203,06:33:00,63300,Morning 2,1,5 WSW,Clear,IR,BL
150.191,A2071,2019-05-26,1,Corner,-53.98381,48.35182,194,16:18:00,161800,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.191,A2071,2019-05-26,2,Flagging Tape,-53.98401,48.35032,226,16:31:00,163100,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.191,A2071,2019-05-26,3,Spruce,-53.98246,48.34985,284,16:38:00,163800,Afternoon 2,14,8 ENE,Sunny,GR,BL
150.191,A2071,2019-05-27,1,Flagging Tape,-53.98401,48.35032,137,16:44:00,164400,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.191,A2071,2019-05-27,2,Middle,-53.98392,48.35111,168,16:53:00,165300,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.191,A2071,2019-05-27,3,Corner,-53.98381,48.35182,174,17:05:00,170500,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.191,A2071,2019-05-28,1,Knoll,-53.98013,48.34954,268,10:47:00,104700,Morning 3,4,5 E,Cloudy,GR,BL
150.191,A2071,2019-05-28,2,Flagging Tape,-53.98401,48.35032,229,11:06:00,110600,Morning 3,4,5 E,Cloudy,GR,BL
150.191,A2071,2019-05-28,3,Corner,-53.98381,48.35182,213,11:17:00,111700,Morning 3,4,5 E,Cloudy,GR,BL
150.191,A2071,2019-06-11,1,Knoll,-53.98013,48.34954,292,05:32:00,53200,Morning 1,5,20 NW,Clear,GR,BL
150.191,A2071,2019-06-11,2,Flagging Tape,-53.98401,48.35032,335,06:07:00,60700,Morning 1,5,20 NW,Clear,GR,BL
150.191,A2071,2019-06-11,3,Corner,-53.98381,48.35182,211,05:58:00,55800,Morning 1,5,20 NW,Clear,IR,BL
150.191,A2071,2019-06-12,1,Spruce,-53.98246,48.34985,283,07:50:00,75000,Morning 4,8,20 S,Overcast,GR,BL
150.191,A2071,2019-06-12,2,Rock,-53.98146,48.34948,287,08:00:00,80000,Morning 4,8,20 S,Overcast,GR,BL
150.191,A2071,2019-06-12,3,Flagging Tape,-53.98401,48.35032,237.5,08:01:00,80100,Morning 4,8,20 S,Overcast,IR,BL
150.191,A2071,2019-06-13,1,Knoll,-53.98013,48.34954,288,05:17:00,51700,Morning 1,7,30 SW,Cloudy,GR,BL
150.191,A2071,2019-06-13,2,Middle,-53.98392,48.35111,225.5,05:39:00,53900,Morning 1,7,30 SW,Cloudy,IR,BL
150.191,A2071,2019-06-13,3,Squirrel,-53.9848,48.35209,181.5,05:53:00,55300,Morning 1,7,30 SW,Cloudy,IR,BL
150.191,A2071,2019-06-14,1,Knoll,-53.98013,48.34954,285.5,18:49:00,184900,Evening 1,10,20 SE,Mostly Cloudy,GR,BL
150.191,A2071,2019-06-14,2,Corner,-53.98381,48.35182,197,18:51:00,185100,Evening 1,10,20 SE,Mostly Cloudy,IR,BL
150.191,A2071,2019-06-14,3,Middle,-53.98392,48.35111,212.5,18:59:00,185900,Evening 1,10,20 SE,Mostly Cloudy,IR,BL
150.191,A2071,2019-06-16,1,Knoll,-53.98013,48.34954,287,14:02:00,140200,Afternoon 2,14,15 SE,Some Clouds,GR,BL
150.191,A2071,2019-06-16,2,Corner,-53.98381,48.35182,203.5,14:04:00,140400,Afternoon 2,14,15 SE,Some Clouds,IR,BL
150.191,A2071,2019-06-16,3,Middle,-53.98392,48.35111,224.5,14:17:00,141700,Afternoon 2,14,15 SE,Some Clouds,IR,BL
150.191,A2071,2019-06-17,1,Knoll,-53.98013,48.34954,262,20:09:00,200900,Evening 2,13,20 SE,Cloudy,GR,BL
150.191,A2071,2019-06-17,2,Spruce,-53.98246,48.34985,255.5,20:14:00,201400,Evening 2,13,20 SE,Cloudy,GR,BL
150.191,A2071,2019-06-17,3,Middle,-53.98392,48.35111,236.5,20:17:00,201700,Evening 2,13,20 SE,Cloudy,IR,BL
150.191,A2071,2019-06-18,1,Knoll,-53.98013,48.34954,275,06:27:00,62700,Morning 2,7,5 VR,Cloudy,GR,BL
150.191,A2071,2019-06-18,2,Spruce,-53.98246,48.34985,168,06:38:00,63800,Morning 2,7,5 VR,Cloudy,GR,BL
150.191,A2071,2019-06-18,3,Rock,-53.98146,48.34948,284,06:44:00,64400,Morning 2,7,5 VR,Cloudy,GR,BL
150.191,A2071,2019-06-19,1,Knoll,-53.98013,48.34954,266,06:36:00,63600,Morning 3,7,20 NW,Cloudy,GR,BL
150.191,A2071,2019-06-19,2,Corner,-53.98381,48.35182,207,06:36:00,63600,Morning 3,7,20 NW,Cloudy,IR,BL
150.191,A2071,2019-06-19,3,Squirrel,-53.9848,48.35209,191.5,06:48:00,64800,Morning 3,7,20 NW,Cloudy,IR,BL
150.191,A2071,2019-06-20,1,Knoll,-53.98013,48.34954,268,20:03:00,200300,Evening 2,12,20 SE,Partly Cloudy,GR,BL
150.191,A2071,2019-06-20,2,Spruce,-53.98246,48.34985,206,20:15:00,201500,Evening 2,12,20 SE,Partly Cloudy,GR,BL
150.191,A2071,2019-06-20,3,Squirrel,-53.9848,48.35209,158.5,20:17:00,201700,Evening 2,12,20 SE,Partly Cloudy,IR,BL
150.191,A2071,2019-06-21,1,Knoll,-53.98013,48.34954,263,05:25:00,52500,Morning 1,10,10 SE,Cloudy,GR,BL
150.191,A2071,2019-06-21,2,Corner,-53.98381,48.35182,214,05:25:00,52500,Morning 1,10,10 SE,Cloudy,IR,BL
150.191,A2071,2019-06-21,3,Squirrel,-53.9848,48.35209,200.5,05:38:00,53800,Morning 1,10,10 SE,Cloudy,IR,BL
150.191,A2071,2019-06-22,1,Knoll,-53.98013,48.34954,269,18:16:00,181600,Evening 1,14,20 SE,Drizzling,GR,BL
150.191,A2071,2019-06-22,2,Spruce,-53.98246,48.34985,265.5,18:28:00,182800,Evening 1,14,20 SE,Drizzling,GR,BL
150.191,A2071,2019-06-22,3,Corner,-53.98381,48.35182,225.5,18:23:00,182300,Evening 1,14,20 SE,Drizzling,IR,BL
150.191,A2071,2019-06-24,1,Knoll,-53.98013,48.34954,234,18:38:00,183800,Evening 1,11,20 SW,Partly Cloudy,GR,BL
150.191,A2071,2019-06-24,2,Spruce,-53.98246,48.34985,189.5,18:46:00,184600,Evening 1,11,20 SW,Partly Cloudy,GR,BL
150.191,A2071,2019-06-24,3,Corner,-53.98381,48.35182,169,18:42:00,184200,Evening 1,11,20 SW,Partly Cloudy,IR,BL
150.191,A2071,2019-06-25,1,Knoll,-53.98013,48.34954,248,19:03:00,190300,Evening 1,15,20 N,Cloudy,GR,BL
150.191,A2071,2019-06-25,2,Spruce,-53.98246,48.34985,230,19:17:00,191700,Evening 1,15,20 N,Cloudy,GR,BL
150.191,A2071,2019-06-25,3,Corner,-53.98381,48.35182,200,19:30:00,193000,Evening 1,15,20 N,Cloudy,IR,BL
150.191,A2071,2019-06-26,1,Rock,-53.98146,48.34948,272,06:09:00,60900,Morning 2,8,10 VR,Partly Cloudy,GR,BL
150.191,A2071,2019-06-26,2,Corner,-53.98381,48.35182,214,05:46:00,54600,Morning 2,8,10 VR,Partly Cloudy,IR,BL
150.191,A2071,2019-06-26,3,Squirrel,-53.9848,48.35209,200.5,05:58:00,55800,Morning 2,8,10 VR,Partly Cloudy,IR,BL
150.191,A2071,2019-06-27,1,Corner,-53.98381,48.35182,206,05:52:00,55200,Morning 2,9,10 VR,Partly Cloudy,IR,BL
150.191,A2071,2019-06-27,2,Squirrel,-53.9848,48.35209,178,06:03:00,60300,Morning 2,9,10 VR,Partly Cloudy,IR,BL
150.191,A2071,2019-06-27,3,Middle,-53.98392,48.35111,220,06:15:00,61500,Morning 2,9,10 VR,Partly Cloudy,IR,BL
150.191,A2071,2019-06-28,1,Corner,-53.98381,48.35182,199,06:01:00,60100,Morning 2,5,2 NNW,Cloudy,IR,BL
150.191,A2071,2019-06-28,2,Middle,-53.98392,48.35111,203,06:12:00,61200,Morning 2,5,2 NNW,Cloudy,IR,BL
150.191,A2071,2019-06-28,3,Knoll,-53.98013,48.34954,267,05:58:00,55800,Morning 2,5,2 NNW,Cloudy,GR,BL
150.191,A2071,2019-07-10,1,Knoll,-53.98013,48.34954,279,06:15:00,61500,Morning 1,9,10 NW,Cloudy,GR,BL
150.191,A2071,2019-07-10,2,Corner,-53.98381,48.35182,205,06:22:00,62200,Morning 1,9,10 NW,Cloudy,IR,BL
150.191,A2071,2019-07-10,3,Middle,-53.98392,48.35111,235.5,06:45:00,64500,Morning 1,9,10 NW,Cloudy,IR,BL
150.191,A2071,2019-07-13,1,Spruce,-53.98246,48.34985,186,19:14:00,191400,Evening 3,18,14 SSW,Cloudy,GR,BL
150.191,A2071,2019-07-13,2,Rock,-53.98146,48.34948,244,19:24:00,192400,Evening 3,18,14 SSW,Cloudy,GR,BL
150.191,A2071,2019-07-13,3,Middle,-53.98392,48.35111,156,19:23:00,192300,Evening 3,18,14 SSW,Cloudy,IR,BL
150.191,A2071,2019-07-22,1,Spruce,-53.98246,48.34985,238,20:12:00,201200,Evening 4,17,8 NW,Partly Cloudy,GR,BL
150.191,A2071,2019-07-22,2,Rock,-53.98146,48.34948,266,20:18:00,201800,Evening 4,17,8 NW,Partly Cloudy,GR,BL
150.191,A2071,2019-07-22,3,Corner,-53.98381,48.35182,190.5,20:03:00,200300,Evening 4,17,8 NW,Partly Cloudy,IR,BL
150.191,A2071,2019-07-29,1,Knoll,-53.98013,48.34954,238,19:35:00,193500,Evening 2,16,13 SW,Clear,GR,BL
150.191,A2071,2019-07-29,2,Spruce,-53.98246,48.34985,220,19:47:00,194700,Evening 2,16,13 SW,Clear,GR,BL
150.191,A2071,2019-07-29,3,Top,-53.98657,48.35251,163,19:45:00,194500,Evening 2,16,13 SW,Clear,IR,BL
150.191,A2071,2019-08-26,1,Middle,-53.98392,48.35111,215,18:35:00,183500,Evening 3,20,6 NE,Sunny,IR,BL
150.191,A2071,2019-08-26,2,Spruce,-53.98246,48.34985,274,18:40:00,184000,Evening 3,20,6 NE,Sunny,GR,BL
150.191,A2071,2019-08-26,3,Rock,-53.98146,48.34948,282,18:43:00,184300,Evening 3,20,6 NE,Sunny,GR,BL
150.191,A2071,2019-08-27,1,Flagging Tape,-53.98401,48.35032,169,07:00:00,70000,Morning 2,10,2 SE,Clear,IR,BL
150.191,A2071,2019-08-27,2,Middle,-53.98392,48.35111,177.5,07:09:00,70900,Morning 2,10,2 SE,Clear,IR,BL
150.191,A2071,2019-08-27,3,Knoll,-53.98013,48.34954,268,06:56:00,65600,Morning 2,10,2 SE,Clear,GR,BL
150.191,A2071,2019-08-28,1,Corner,-53.98381,48.35182,192,19:13:00,191300,Evening 2,16,6 NE,Mostly Cloudy,IR,BL
150.191,A2071,2019-08-28,2,Knoll,-53.98013,48.34954,273,19:01:00,190100,Evening 2,16,6 NE,Mostly Cloudy,GR,BL
150.191,A2071,2019-08-28,3,Rock,-53.98146,48.34948,276,19:18:00,191800,Evening 2,16,6 NE,Mostly Cloudy,GR,BL
150.191,A2071,2019-08-30,1,Squirrel,-53.9848,48.35209,169,11:30:00,113000,Morning 3,14,14 SSW,Overcast,IR,BL
150.191,A2071,2019-08-30,2,Rock,-53.98146,48.34948,237,11:25:00,112500,Morning 3,14,14 SSW,Overcast,GR,BL
150.191,A2071,2019-08-30,3,Flagging Tape,-53.98401,48.35032,186,11:35:00,113500,Morning 3,14,14 SSW,Overcast,GR,BL
150.191,A2071,2019-08-31,1,Middle,-53.98392,48.35111,210,19:17:00,191700,Evening 2,23,17 SW,Partly Cloudy,IR,BL
150.191,A2071,2019-08-31,2,Knoll,-53.98013,48.34954,276,19:17:00,191700,Evening 2,23,17 SW,Partly Cloudy,GR,BL
150.191,A2071,2019-08-31,3,Spruce,-53.98246,48.34985,262,19:21:00,192100,Evening 2,23,17 SW,Partly Cloudy,GR,BL
150.191,A2071,2019-09-01,1,Squirrel,-53.9848,48.35209,168,08:48:00,84800,Morning 2,15,19 WSW,Sunny,IR,BL
150.191,A2071,2019-09-01,2,Flagging Tape,-53.98401,48.35032,176,08:46:00,84600,Morning 2,15,19 WSW,Sunny,GR,BL
150.191,A2071,2019-09-01,3,Spruce,-53.98246,48.34985,198,08:59:00,85900,Morning 2,15,19 WSW,Sunny,GR,BL
150.232,A2083,2019-05-12,1,Flagging Tape,-53.98401,48.35032,300,09:34:00,93400,Morning 1,2,9 NE,Wet snow,IR,BL
150.232,A2083,2019-05-12,2,New point,-53.98402,48.35088,288,09:52:00,95200,Morning 1,2,9 NE,Wet snow,IR,BL
150.232,A2083,2019-05-12,3,New point,-53.98384,48.3513,281.5,09:59:00,95900,Morning 1,2,9 NE,Wet snow,IR,BL
150.232,A2083,2019-05-13,1,Flagging Tape,-53.98401,48.35032,286.5,11:57:00,115700,Morning 4,6,13 NNW,Mixed clouds,IR,BL
150.232,A2083,2019-05-13,2,Middle,-53.98392,48.35111,271,12:23:00,122300,Morning 4,6,13 NNW,Mixed clouds,IR,BL
150.232,A2083,2019-05-13,3,New point,-53.9848,48.35209,253,12:38:00,123800,Morning 4,6,13 NNW,Mixed clouds,IR,BL
150.232,A2083,2019-05-14,1,Middle,-53.98392,48.35111,279.5,13:21:00,132100,Afternoon 1,12,6 NW,Sunny,IR,BL
150.232,A2083,2019-05-14,2,Rock,-53.98146,48.34948,294,13:38:00,133800,Afternoon 1,12,6 NW,Sunny,GR,BL
150.232,A2083,2019-05-14,3,New point,-53.9848,48.35209,263,14:02:00,140200,Afternoon 1,12,6 NW,Sunny,IR,BL
150.232,A2083,2019-05-15,1,Middle,-53.98392,48.35111,273,09:27:00,92700,Morning 1,7,5 ESE,Cloudy,IR,BL
150.232,A2083,2019-05-15,2,Rock,-53.98146,48.34948,290,09:47:00,94700,Morning 1,7,5 ESE,Cloudy,GR,BL
150.232,A2083,2019-05-15,3,Flagging Tape,-53.98401,48.35032,283,09:54:00,95400,Morning 1,7,5 ESE,Cloudy,IR,BL
150.232,A2083,2019-05-16,1,Knoll,-53.98013,48.34954,290,09:19:00,91900,Morning 1,3,4 SW,Cloudy,GR,BL
150.232,A2083,2019-05-16,2,Top,-53.98657,48.35251,265.5,09:43:00,94300,Morning 1,3,4 SW,Cloudy,IR,BL
150.232,A2083,2019-05-16,3,Rock,-53.98146,48.34948,292,09:51:00,95100,Morning 1,3,4 SW,Cloudy,GR,BL
150.232,A2083,2019-05-18,1,Corner,-53.98381,48.35182,254.5,08:22:00,82200,Morning 1,4,12 SW,Cloudy,IR,BL
150.232,A2083,2019-05-18,2,Middle,-53.98392,48.35111,284.5,08:42:00,84200,Morning 1,4,12 SW,Cloudy,IR,BL
150.232,A2083,2019-05-18,3,Rock,-53.98146,48.34948,301,08:49:00,84900,Morning 1,4,12 SW,Cloudy,GR,BL
150.232,A2083,2019-05-19,1,Knoll,-53.98013,48.34954,276,16:38:00,163800,Afternoon 3,4,11 NNW,Cloudy,GR,BL
150.232,A2083,2019-05-19,2,Spruce,-53.98246,48.34985,272,16:50:00,165000,Afternoon 3,4,11 NNW,Cloudy,GR,BL
150.232,A2083,2019-05-19,3,Rock,-53.98146,48.34948,287,17:00:00,170000,Afternoon 3,4,11 NNW,Cloudy,GR,BL
150.232,A2083,2019-05-20,1,Corner,-53.98381,48.35182,250.5,05:34:00,53400,Morning 1,1,11 NW,Cloudy,IR,BL
150.232,A2083,2019-05-20,2,Middle,-53.98392,48.35111,280,06:08:00,60800,Morning 1,1,11 NW,Cloudy,IR,BL
150.232,A2083,2019-05-20,3,Rock,-53.98146,48.34948,299,06:07:00,60700,Morning 1,1,11 NW,Cloudy,GR,BL
150.232,A2083,2019-05-21,1,Corner,-53.98381,48.35182,272,06:14:00,61400,Morning 2,App not working,,Cloudy,IR,BL
150.232,A2083,2019-05-21,2,Flagging Tape,-53.98401,48.35032,293,06:32:00,63200,Morning 2,App not working,,Cloudy,IR,BL
150.232,A2083,2019-05-21,3,Top,-53.98657,48.35251,250.5,06:44:00,64400,Morning 2,App not working,,Cloudy,IR,BL
150.232,A2083,2019-05-22,1,Corner,-53.98381,48.35182,272,05:33:00,53300,Morning 1,1,12 NE,Cloudy/Drizzling,IR,BL
150.232,A2083,2019-05-22,2,New point,-53.9848,48.35209,264.5,05:54:00,55400,Morning 1,1,12 NE,Cloudy/Drizzling,IR,BL
150.232,A2083,2019-05-22,3,Rock,-53.98146,48.34948,304,06:00:00,60000,Morning 1,1,12 NE,Cloudy/Drizzling,GR,BL
150.232,A2083,2019-05-23,1,Top,-53.98657,48.35251,275,09:45:00,94500,Morning 2,1,18 NW,Cloudy,IR,BL
150.232,A2083,2019-05-23,2,Spruce,-53.98246,48.34985,306,09:49:00,94900,Morning 2,1,18 NW,Cloudy,GR,BL
150.232,A2083,2019-05-23,3,New point,-53.9848,48.35209,287.5,09:53:00,95300,Morning 2,1,18 NW,Cloudy,IR,BL
150.232,A2083,2019-05-24,1,Knoll,-53.98013,48.34954,294,05:36:00,53600,Morning 1,1,14 NNW,Cloudy,GR,BL
150.232,A2083,2019-05-24,2,Spruce,-53.98246,48.34985,297.5,05:55:00,55500,Morning 1,1,14 NNW,Cloudy,GR,BL
150.232,A2083,2019-05-24,3,Squirrel,-53.9848,48.35209,265,05:53:00,55300,Morning 1,1,14 NNW,Cloudy,IR,BL
150.232,A2083,2019-05-26,1,Flagging Tape,-53.98401,48.35032,301,16:04:00,160400,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.232,A2083,2019-05-26,2,Corner,-53.98381,48.35182,264,16:12:00,161200,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.232,A2083,2019-05-26,3,Squirrel,-53.9848,48.35209,248,16:14:00,161400,Afternoon 1,14,8 ENE,Sunny,GR,BL
150.232,A2083,2019-05-27,1,Rock,-53.98146,48.34948,296.5,16:35:00,163500,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.232,A2083,2019-05-27,2,Middle,-53.98392,48.35111,278,16:59:00,165900,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.232,A2083,2019-05-27,3,Corner,-53.98381,48.35182,264,17:06:00,170600,Afternoon 1,7,8 ENE,Cloudy,GR,BL
150.232,A2083,2019-05-28,1,Corner,-53.98381,48.35182,267,11:21:00,112100,Morning 4,4,5 E,Cloudy,GR,BL
150.232,A2083,2019-05-28,2,Middle,-53.98392,48.35111,287,11:49:00,114900,Morning 4,4,5 E,Cloudy,GR,BL
150.232,A2083,2019-05-28,3,Rock,-53.98146,48.34948,301,12:03:00,120300,Morning 4,4,5 E,Cloudy,GR,BL
150.232,A2083,2019-06-11,1,Knoll,-53.98013,48.34954,271,19:44:00,194400,Evening 1,13,10 NW,Sunny,GR,BL
150.232,A2083,2019-06-11,2,Spruce,-53.98246,48.34985,265,19:23:00,192300,Evening 1,13,10 NW,Sunny,GR,BL
150.232,A2083,2019-06-11,3,Rock,-53.98146,48.34948,279,19:36:00,193600,Evening 1,13,10 NW,Sunny,GR,BL
150.232,A2083,2019-06-12,1,Rock,-53.98146,48.34948,295,06:42:00,64200,Morning 2,8,20 S,Overcast,GR,BL
150.232,A2083,2019-06-12,2,Corner,-53.98381,48.35182,271,06:27:00,62700,Morning 2,8,20 S,Overcast,IR,BL
150.232,A2083,2019-06-12,3,Middle,-53.98392,48.35111,287,06:44:00,64400,Morning 2,8,20 S,Overcast,IR,BL
150.232,A2083,2019-06-13,1,Squirrel,-53.9848,48.35209,261,19:33:00,193300,Evening 1,8,20 NW,Cloudy,IR,BL
